,Res,Noise_Param,Scale_Param,Distances_Classic,CI_Distances_Classic,Distances_Noised,CI_Distances_Noised,Cumsum_Classic,Cumsum_Noised,Ratios_emd_cumsum,Ratios_EMD,Distances_Linear,Distances_Linear_Noised,Ratios_Linear
142,600.0,2.6826957952797246,100.0,28.248433038495158,4.64824230425133e-16,2793.5996529856525,157.44829214752602,169.20811390058597,16733.66192138408,0.1669449081803003,0.011925613542762682,0.06875409456596085,92.68239081268801,0.0007424622818950651
143,600.0,3.2374575428176433,100.0,28.248433038495158,4.64824230425133e-16,3394.1689461253764,195.0291881480502,169.20811390058597,20331.07198729102,0.1669449081803004,0.009629854907520982,0.06875409456596085,111.9474540849096,0.0006146001982324684
144,600.0,3.906939937054613,100.0,28.248433038495158,4.64824230425133e-16,4413.363178648413,266.62525940604587,169.20811390058597,26436.045440104033,0.16694490818030025,0.007743556342830535,0.06875409456596085,134.77520831225345,0.0005105980125557708
145,600.0,4.714866363457389,100.0,28.248433038495158,4.64824230425133e-16,5239.071942705618,303.0573424627102,169.20811390058597,31382.0409368067,0.16694490818030025,0.0064022958141958675,0.06875409456596085,163.039901400431,0.00042201627415304965
146,600.0,5.689866029018293,100.0,28.248433038495158,4.64824230425133e-16,6274.483616669636,339.12035262773543,169.20811390058597,37584.156863851174,0.16694490818030025,0.00526869458702313,0.06875409456596085,196.79030387812003,0.00034963235185635384
147,600.0,6.866488450042998,100.0,28.248433038495158,4.64824230425133e-16,7405.780289670359,418.37641383942946,169.20811390058597,44360.6239351255,0.1669449081803003,0.004466920806959624,0.06875409456596085,236.93857109761797,0.0002904436754178825
148,600.0,8.286427728546842,100.0,28.248433038495158,4.64824230425133e-16,8984.65157864187,556.0106204066899,169.20811390058597,53818.06295606477,0.16694490818030058,0.0037565611353662103,0.06875409456596085,287.37862371870085,0.00023945467725093182
149,600.0,10.0,100.0,28.248433038495158,4.64824230425133e-16,11019.220772882454,604.5499468377942,169.20811390058597,66005.13242956605,0.16694490818030014,0.00301090156614223,0.06875409456596085,347.40843147920316,0.00019807952163999505
150,800.0,0.001,100.0,28.24506628053967,9.29648460850266e-16,28.357770917499476,0.15209495054478692,225.6780795815125,226.57858963082083,0.12515644555694616,0.9976991537198693,0.05953154894269089,0.07160699350826373,0.8316148175575622
151,800.0,0.0012067926406393288,100.0,28.24506628053967,9.29648460850266e-16,28.416953244134433,0.18162097467672475,225.6780795815125,227.05145642063417,0.12515644555694616,0.9963399239326444,0.05953154894269089,0.07657549405530122,0.77773097563428
152,800.0,0.0014563484775012444,100.0,28.24506628053967,9.29648460850266e-16,28.286819190159637,0.21507270891541994,225.6780795815125,226.01168532937555,0.12515644555694616,1.0019170267093442,0.05953154894269089,0.08325289863961152,0.715441052754038
153,800.0,0.0017575106248547913,100.0,28.24506628053967,9.29648460850266e-16,28.44025219707907,0.24084665628213628,225.6780795815125,227.2376150546618,0.12515644555694616,0.997273219732652,0.05953154894269089,0.09195970529273345,0.647687074867845
154,800.0,0.0021209508879201904,100.0,28.24506628053967,9.29648460850266e-16,28.675956795273667,0.28883580235601586,225.6780795815125,229.12089479423662,0.12515644555694616,0.9908330928343609,0.05953154894269089,0.10378894317423713,0.5739262435809122
155,800.0,0.002559547922699536,100.0,28.24506628053967,9.29648460850266e-16,28.597435787297137,0.3563698344261394,225.6780795815125,228.4935119405042,0.12515644555694613,0.9970157239276763,0.05953154894269089,0.11826362269776693,0.5036597476831742
156,800.0,0.0030888435964774815,100.0,28.24506628053967,9.29648460850266e-16,28.654295058397796,0.43823620363402127,225.6780795815125,228.94781751659838,0.1251564455569462,0.99910711021111,0.05953154894269089,0.13732466743082702,0.43375806891369345
157,800.0,0.003727593720314938,100.0,28.24506628053967,9.29648460850266e-16,28.875872766344678,0.5214753988879761,225.6780795815125,230.71822340309407,0.12515644555694613,0.9982011669265198,0.05953154894269089,0.1604530720122383,0.3712379508597033
158,800.0,0.004498432668969444,100.0,28.24506628053967,9.29648460850266e-16,29.28367573530655,0.5714774373846462,225.6780795815125,233.97656912509942,0.12515644555694613,0.9861785675446701,0.05953154894269089,0.1894471537745579,0.3144358138394897
159,800.0,0.005428675439323859,100.0,28.24506628053967,9.29648460850266e-16,29.433646165774647,0.7260120911267933,225.6780795815125,235.17483286453958,0.1251564455569461,0.995655943377913,0.05953154894269089,0.22548629834948705,0.2641455198274217
160,800.0,0.006551285568595509,100.0,28.24506628053967,9.29648460850266e-16,29.537259087424736,0.8739295788823762,225.6780795815125,236.00270010852375,0.12515644555694613,1.0090219514761536,0.05953154894269089,0.2686129689232254,0.22175167255300182
161,800.0,0.0079060432109077,100.0,28.24506628053967,9.29648460850266e-16,30.239744289911368,0.9929185119977416,225.6780795815125,241.61555687639202,0.12515644555694608,1.0011023431050234,0.05953154894269089,0.32130661140286765,0.18541804898787773
162,800.0,0.009540954763499945,100.0,28.24506628053967,9.29648460850266e-16,31.52389073110102,1.1476840690470018,225.6780795815125,251.8758869414972,0.12515644555694616,0.9738831064343735,0.05953154894269089,0.38661450729609875,0.15407807018380634
163,800.0,0.01151395399326447,100.0,28.24506628053967,9.29648460850266e-16,30.35514030549518,1.2467190946044464,225.6780795815125,242.53757104090676,0.12515644555694605,1.0313389637358732,0.05953154894269089,0.46380351247924556,0.12843013621827334
164,800.0,0.013894954943731374,100.0,28.24506628053967,9.29648460850266e-16,32.978272840294636,1.5426825196953136,225.6780795815125,263.4963999939542,0.12515644555694616,0.9888065920843399,0.05953154894269089,0.5589381953265338,0.10658348942618796
165,800.0,0.016768329368110076,100.0,28.24506628053967,9.29648460850266e-16,35.00143429475007,1.8595433982573772,225.6780795815125,279.66146001505325,0.1251564455569461,0.9647513022726322,0.05953154894269089,0.6734664461003469,0.08845664917178331
166,800.0,0.020235896477251564,100.0,28.24506628053967,9.29648460850266e-16,38.17255445385254,2.0717125654839896,225.6780795815125,304.9987100862822,0.12515644555694602,0.878451759785584,0.05953154894269089,0.8136485671349069,0.07320741410791919
167,800.0,0.02442053094548651,100.0,28.24506628053967,9.29648460850266e-16,39.244763875056584,2.354483527974094,225.6780795815125,313.5656633617021,0.1251564455569462,0.8727164805953612,0.05953154894269089,0.9784547152911622,0.06087562635651176
168,800.0,0.029470517025518096,100.0,28.24506628053967,9.29648460850266e-16,46.48449326549879,2.680533609528307,225.6780795815125,371.4111011913357,0.12515644555694605,0.7370908005984798,0.05953154894269089,1.1786836323887804,0.050536616440113216
169,800.0,0.03556480306223128,100.0,28.24506628053967,9.29648460850266e-16,55.53515959557029,3.3354979010055006,225.6780795815125,443.72592516860703,0.12515644555694608,0.6169559115740793,0.05953154894269089,1.4246812604682872,0.04181475840009699
170,800.0,0.04291934260128776,100.0,28.24506628053967,9.29648460850266e-16,57.67506169971158,3.399004235540652,225.6780795815125,460.8237429806961,0.12515644555694602,0.5863994730578903,0.05953154894269089,1.7178166997754918,0.03467588612842507
171,800.0,0.0517947467923121,100.0,28.24506628053967,9.29648460850266e-16,69.13472403278529,4.002384134929146,225.6780795815125,552.3864450219555,0.12515644555694594,0.48967228367061943,0.05953154894269089,2.067421155898227,0.02881512507920722
172,800.0,0.0625055192527397,100.0,28.24506628053967,9.29648460850266e-16,80.49915564232523,4.512226850198459,225.6780795815125,643.1882535821791,0.1251564455569461,0.41330373721820934,0.05953154894269089,2.5026674388787895,0.02380157325512345
173,800.0,0.07543120063354615,100.0,28.24506628053967,9.29648460850266e-16,96.59430591349236,5.922788452454646,225.6780795815125,771.7885042488049,0.12515644555694605,0.3485855988126474,0.05953154894269089,3.022425980057453,0.019708312881968178
174,800.0,0.09102981779915217,100.0,28.24506628053967,9.29648460850266e-16,121.78197973194159,7.094026269315709,225.6780795815125,973.0380180582151,0.12515644555694594,0.279200849249269,0.05953154894269089,3.6407672325453695,0.016360830574118242
175,800.0,0.10985411419875583,100.0,28.24506628053967,9.29648460850266e-16,133.73800157163052,7.0894809337533395,225.6780795815125,1068.56663255733,0.12515644555694594,0.24430385044162375,0.05953154894269089,4.394391710024265,0.013555775373997572
176,800.0,0.13257113655901082,100.0,28.24506628053967,9.29648460850266e-16,175.43230905144435,10.211112630037812,225.6780795815125,1401.7041493210425,0.125156445556946,0.19091435000601936,0.05953154894269089,5.30641453957212,0.011225409721669586
177,800.0,0.15998587196060574,100.0,28.24506628053967,9.29648460850266e-16,195.20587003213552,10.098757031561863,225.6780795815125,1559.6949015567632,0.12515644555694616,0.16779284813017875,0.05953154894269089,6.383134850533541,0.009332330434093738
178,800.0,0.19306977288832497,100.0,28.24506628053967,9.29648460850266e-16,253.08307298268326,14.343337918074072,225.6780795815125,2022.1337531316424,0.125156445556946,0.13319114338578975,0.05953154894269089,7.7324394786811625,0.0077025862728804274
179,800.0,0.2329951810515372,100.0,28.24506628053967,9.29648460850266e-16,289.1459290285793,16.200271167104223,225.6780795815125,2310.2759729383524,0.12515644555694597,0.11383470377386226,0.05953154894269089,9.311728276958874,0.006397201773401541
180,800.0,0.2811768697974228,100.0,28.24506628053967,9.29648460850266e-16,358.77835873164435,19.827352543715246,225.6780795815125,2866.6390862658404,0.12515644555694608,0.0916167978414913,0.05953154894269089,11.25947192124896,0.005290760636201699
181,800.0,0.3393221771895326,100.0,28.24506628053967,9.29648460850266e-16,428.3572808964275,24.356302292552932,225.6780795815125,3422.5746743624595,0.12515644555694605,0.0766286647668861,0.05953154894269089,13.567896450035052,0.004390302383057722
182,800.0,0.4094915062380423,100.0,28.24506628053967,9.29648460850266e-16,530.2957471699351,29.21916610655085,225.6780795815125,4237.063019887784,0.1251564455569461,0.0622300901066083,0.05953154894269089,16.384932815340576,0.003635598625639373
183,800.0,0.49417133613238334,100.0,28.24506628053967,9.29648460850266e-16,602.0146134065336,32.64164980242223,225.6780795815125,4810.096761118217,0.12515644555694583,0.054798900903986335,0.05953154894269089,19.736300832763096,0.0030181242435490595
184,800.0,0.5963623316594643,100.0,28.24506628053967,9.29648460850266e-16,699.7690295032838,36.46806223611779,225.6780795815125,5591.154545731249,0.12515644555694594,0.04665040004894446,0.05953154894269089,23.860675441572727,0.0024965453489175773
185,800.0,0.7196856730011514,100.0,28.24506628053967,9.29648460850266e-16,919.0195754720323,51.415241766084236,225.6780795815125,7342.966408021546,0.12515644555694605,0.0364703696400526,0.05953154894269089,28.757781054301507,0.002071196885434799
186,800.0,0.868511373751352,100.0,28.24506628053967,9.29648460850266e-16,1091.568634541747,60.186751012299666,225.6780795815125,8721.633389988569,0.12515644555694605,0.030047568082997075,0.05953154894269089,34.71429411633536,0.0017160703990360812
187,800.0,1.0481131341546852,100.0,28.24506628053967,9.29648460850266e-16,1378.4410412864695,77.58900845759837,225.6780795815125,11013.7439198789,0.12515644555694608,0.02453954409658874,0.05953154894269089,41.90000468603049,0.0014215973488816466
188,800.0,1.2648552168552958,100.0,28.24506628053967,9.29648460850266e-16,1581.880862080887,82.18974058294934,225.6780795815125,12639.22808802629,0.12515644555694616,0.02075215053410292,0.05953154894269089,50.54071066667014,0.0011786279687763263
189,800.0,1.5264179671752318,100.0,28.24506628053967,9.29648460850266e-16,1923.1749939441486,100.9884245420202,225.6780795815125,15366.16820161377,0.125156445556946,0.017053941813427453,0.05953154894269089,61.065938517399275,0.0009754595227613673
