Res,Noise_Param,Scale_Param,Distances_Classic,Distances_Noised,Ratios_EMD,Distances_Linear,Distances_Linear_Noised,Ratios_Linear,Cumsum_Classic,Cumsum_Noised,Ratios_emd_cumsum
200.0,0.19306977288832497,500.0,2.5e-05,4.481159878248986e-06,53.53240045152476,0.15929140749705042,3.851033100062828,0.0414934933495805,59.668232712640574,248.84756784106605,1.8007649892367092e-08
200.0,0.19306977288832497,1000.0,2.5e-05,4.481159878248986e-06,53.53240045152476,0.15929140749705042,3.852287781347498,0.04145080833728558,59.668232712640574,251.2194427181387,1.7837631632981225e-08
200.0,0.29935772947204903,100.0,2.5e-05,4.481159878248986e-06,53.53240045152478,0.1592914074970504,5.956432226234013,0.026804576737660873,59.668232712640595,383.0841564854099,1.169758603269111e-08
200.0,0.29935772947204903,200.0,2.5e-05,4.481159878248986e-06,53.53240045152478,0.1592914074970504,5.925034916774283,0.026967995693073697,59.668232712640595,391.6419458436391,1.1441981447099806e-08
200.0,0.29935772947204903,500.0,2.5e-05,4.481159878248986e-06,53.53240045152476,0.15929140749705042,6.0187260093165245,0.026537801598926124,59.668232712640574,401.95903723947873,1.114829985916999e-08
200.0,0.29935772947204903,1000.0,2.5e-05,4.481159878248986e-06,53.53240045152476,0.15929140749705042,5.9724933762836585,0.026739803496245898,59.668232712640574,370.82484708541733,1.2084303178359504e-08
200.0,0.46415888336127775,100.0,2.5e-05,4.481159878248986e-06,53.53240045152478,0.1592914074970504,9.29213638312466,0.017188528920476953,59.668232712640595,571.0945863051811,7.846615929667292e-09
200.0,0.46415888336127775,200.0,2.5e-05,4.481159878248986e-06,53.53240045152478,0.1592914074970504,9.322922571222245,0.017136707208880136,59.668232712640595,567.677805033293,7.893843723529364e-09
200.0,0.46415888336127775,500.0,2.5e-05,4.481159878248986e-06,53.53240045152476,0.15929140749705042,9.298024947040108,0.01717910678661744,59.668232712640574,572.9098952319381,7.821753325511725e-09
200.0,0.46415888336127775,1000.0,2.5e-05,4.481159878248986e-06,53.53240045152476,0.15929140749705042,9.23659316262906,0.01728362662398817,59.668232712640574,538.902258849339,8.315348107497514e-09
200.0,0.7196856730011514,100.0,2.5e-05,4.481159878248986e-06,53.53240045152478,0.1592914074970504,14.342046554391686,0.011140173343575312,59.668232712640595,894.5690840680146,5.0092943720691795e-09
200.0,0.7196856730011514,200.0,2.5e-05,4.481159878248986e-06,53.53240045152478,0.1592914074970504,14.249783770784228,0.0112003009519515,59.668232712640595,945.6721015165836,4.738597946436726e-09
200.0,0.7196856730011514,500.0,2.5e-05,4.481159878248986e-06,53.53240045152476,0.15929140749705042,14.373790761182141,0.011111060606579038,59.668232712640574,894.8330500600135,5.007816684853615e-09
200.0,0.7196856730011514,1000.0,2.5e-05,4.481159878248986e-06,53.53240045152476,0.15929140749705042,14.449594993694468,0.011049742061668057,59.668232712640574,926.3870037431043,4.837243894984145e-09
200.0,1.115883992507748,100.0,2.5e-05,4.481159878248986e-06,53.53240045152478,0.1592914074970504,22.322574174426478,0.007157200857648531,59.668232712640595,1358.278210204922,3.2991472914616793e-09
200.0,1.115883992507748,200.0,2.5e-05,4.481159878248986e-06,53.53240045152478,0.1592914074970504,22.225459076607237,0.0071858851766503,59.668232712640595,1346.4676894989307,3.3280857113746174e-09
200.0,1.115883992507748,500.0,2.5e-05,4.481159878248986e-06,53.53240045152476,0.15929140749705042,22.111871168803006,0.007220935156897302,59.668232712640574,1360.3516784282265,3.29411868218268e-09
200.0,1.115883992507748,1000.0,2.5e-05,4.481159878248986e-06,53.53240045152476,0.15929140749705042,22.348812363658308,0.007145884303479788,59.668232712640574,1425.0032616223166,3.1446664010771047e-09
200.0,1.7301957388458944,100.0,2.5e-05,4.481159878248986e-06,53.53240045152478,0.1592914074970504,34.853783810010306,0.004583712850858163,59.668232712640595,2148.5095437485284,2.0857062940621885e-09
200.0,1.7301957388458944,200.0,2.5e-05,4.481159878248986e-06,53.53240045152478,0.1592914074970504,34.656948147860106,0.004605608218746593,59.668232712640595,2176.904722941225,2.058500691842164e-09
200.0,1.7301957388458944,500.0,2.5e-05,4.481159878248986e-06,53.53240045152476,0.15929140749705042,34.53337457819342,0.004624098459265374,59.668232712640574,2028.0246214168867,2.209618083984704e-09
200.0,1.7301957388458944,1000.0,2.5e-05,4.481159878248986e-06,53.53240045152476,0.15929140749705042,34.83193173479455,0.004581925428480626,59.668232712640574,2320.605769900381,1.9310302233891946e-09
200.0,2.6826957952797246,100.0,2.5e-05,4.481159878248986e-06,53.53240045152478,0.1592914074970504,54.10509316728498,0.002950663234536241,59.668232712640595,3498.9122854956054,1.280729413202266e-09
200.0,2.6826957952797246,200.0,2.5e-05,4.481159878248986e-06,53.53240045152478,0.1592914074970504,53.82954776039941,0.0029663336165491007,59.668232712640595,3519.651642692722,1.2731827843111937e-09
200.0,2.6826957952797246,500.0,2.5e-05,4.481159878248986e-06,53.53240045152476,0.15929140749705042,53.71731552049066,0.0029738859013639213,59.668232712640574,3383.253210356082,1.3245121188482818e-09
200.0,2.6826957952797246,1000.0,2.5e-05,4.481159878248986e-06,53.53240045152476,0.15929140749705042,53.73747734213111,0.002971171060892054,59.668232712640574,3577.7426820987534,1.2525103889305631e-09
200.0,4.159562163071843,100.0,2.5e-05,4.481159878248986e-06,53.53240045152478,0.1592914074970504,83.2332082567617,0.001918619633819402,59.668232712640595,5119.568117616577,8.753003720820101e-10
200.0,4.159562163071843,200.0,2.5e-05,4.481159878248986e-06,53.53240045152478,0.1592914074970504,83.19134574279559,0.0019195637580339722,59.668232712640595,5336.985383993908,8.396425239777463e-10
200.0,4.159562163071843,500.0,2.5e-05,4.481159878248986e-06,53.53240045152476,0.15929140749705042,82.6499054830847,0.001932149066198085,59.668232712640574,4974.853638483104,9.00762153801845e-10
200.0,4.159562163071843,1000.0,2.5e-05,4.481159878248986e-06,53.53240045152476,0.15929140749705042,82.69023374363685,0.0019316294691335922,59.668232712640574,5064.27325492284,8.848574420610053e-10
200.0,6.449466771037621,100.0,2.5e-05,4.481159878248986e-06,53.53240045152478,0.1592914074970504,129.36053809512424,0.0012345400841314194,59.668232712640595,7858.305888608521,5.702450301336475e-10
200.0,6.449466771037621,200.0,2.5e-05,4.481159878248986e-06,53.53240045152478,0.1592914074970504,129.51839019836277,0.0012335698957280528,59.668232712640595,8453.679028936782,5.300839862632662e-10
200.0,6.449466771037621,500.0,2.5e-05,4.481159878248986e-06,53.53240045152476,0.15929140749705042,128.58872152466887,0.0012415302925453244,59.668232712640574,7828.506171617232,5.724157048627909e-10
200.0,6.449466771037621,1000.0,2.5e-05,4.481159878248986e-06,53.53240045152476,0.15929140749705042,128.64134814767544,0.0012411624150013294,59.668232712640574,7721.477186265465,5.803500768246553e-10
200.0,10.0,100.0,2.5e-05,4.481159878248986e-06,53.53240045152478,0.1592914074970504,200.7907097584545,0.0007952620686715778,59.668232712640595,12232.168669157276,3.663422242981311e-10
200.0,10.0,200.0,2.5e-05,4.481159878248986e-06,53.53240045152478,0.1592914074970504,202.10491246260193,0.0007901196796936126,59.668232712640595,12375.442010780216,3.621009960165834e-10
200.0,10.0,500.0,2.5e-05,4.481159878248986e-06,53.53240045152476,0.15929140749705042,198.65722594227358,0.0008035220011120351,59.668232712640574,11848.51804304817,3.7820424984525364e-10
200.0,10.0,1000.0,2.5e-05,4.481159878248986e-06,53.53240045152476,0.15929140749705042,201.11188718330462,0.000794333509826587,59.668232712640574,13662.745416843132,3.2798385255167753e-10
500.0,0.001,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,0.10516048850561154,0.9567809950159349,149.61590905649976,149.36901912918455,4.8119256343831185e-09
500.0,0.001,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,0.10567216333179834,0.9521462933167012,149.61590905649976,150.1870891380585,4.7857150455168415e-09
500.0,0.001,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,0.1053182420553027,0.9552995319929477,149.61590905649993,149.45330225694687,4.809211983116128e-09
500.0,0.001,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,0.1055455862423607,0.9532884593847558,149.61590905649993,149.8676051433297,4.795917112594067e-09
500.0,0.0015505157798326253,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,0.11203978537256792,0.8982365603944708,149.61590905649976,151.6181358198333,4.740545108564544e-09
500.0,0.0015505157798326253,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,0.11179440385189399,0.9001153717594436,149.61590905649976,150.70550190974393,4.769252635254415e-09
500.0,0.0015505157798326253,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,0.11148814345107919,0.9026226861569683,149.61590905649993,148.8677964059658,4.828126898381239e-09
500.0,0.0015505157798326253,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,0.1117232726753028,0.9006780674393992,149.61590905649993,149.33311378388638,4.8130826038393486e-09
500.0,0.002404099183509972,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,0.12612666672261494,0.7980395300511445,149.61590905649976,152.3371484269048,4.7181703186157586e-09
500.0,0.002404099183509972,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,0.1259268780203105,0.7993465157241778,149.61590905649976,150.9102448879724,4.762782093846237e-09
500.0,0.002404099183509972,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,0.12589410352822708,0.7994566634063425,149.61590905649993,152.12642431652804,4.72470588433002e-09
500.0,0.002404099183509972,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,0.12588208238857237,0.7996432923106288,149.61590905649993,151.85422143398384,4.733175050012367e-09
500.0,0.003727593720314938,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,0.1544370130747917,0.6519117923216562,149.61590905649976,153.33477526542399,4.687472955082875e-09
500.0,0.003727593720314938,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,0.1542166045124476,0.6527672293609277,149.61590905649976,148.65333261926995,4.835092489794699e-09
500.0,0.003727593720314938,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,0.15500378607285142,0.6495308806065867,149.61590905649993,155.5235258372572,4.62150409888792e-09
500.0,0.003727593720314938,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,0.15531035375215316,0.6481759930483975,149.61590905649993,152.66353264188854,4.708083192443896e-09
500.0,0.005779692884153313,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,0.20984100323246388,0.4798290143688989,149.61590905649976,154.2418990890873,4.659905099555648e-09
500.0,0.005779692884153313,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,0.20895530915074706,0.4818948654886714,149.61590905649976,155.3716113860573,4.626022770301813e-09
500.0,0.005779692884153313,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,0.20922643425943818,0.4812712189271119,149.61590905649993,154.4137062956322,4.65472029247391e-09
500.0,0.005779692884153313,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,0.20864445797083114,0.48252517248859467,149.61590905649993,152.84775617207083,4.702408658987693e-09
500.0,0.00896150501946605,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,0.3009618551504788,0.3345919244606213,149.61590905649976,162.07324493382302,4.434739444032623e-09
500.0,0.00896150501946605,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,0.2994639779505268,0.33619809807978,149.61590905649976,154.86961410699348,4.641017647489112e-09
500.0,0.00896150501946605,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,0.3008695082888695,0.3346598920560781,149.61590905649993,163.23143349719214,4.403273295659376e-09
500.0,0.00896150501946605,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,0.30089529493531725,0.3346213832124723,149.61590905649993,158.21725340359006,4.5428206890745865e-09
500.0,0.013894954943731374,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,0.4509420863294259,0.2232911242881319,149.61590905649976,176.86889126603947,4.063759358615898e-09
500.0,0.013894954943731374,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,0.4487361323223197,0.22439355519771514,149.61590905649976,177.49601116846566,4.049401490201379e-09
500.0,0.013894954943731374,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,0.44912059321956216,0.22420709123593807,149.61590905649993,177.0839514890488,4.058824111878001e-09
500.0,0.013894954943731374,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,0.4490312326188255,0.22419629391652546,149.61590905649993,172.87929406628322,4.157540184394844e-09
500.0,0.021544346900318832,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,0.6852514283885941,0.14694830838169187,149.61590905649976,185.33420168306336,3.8781434058216155e-09
500.0,0.021544346900318832,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,0.6831692666559664,0.1473667554526378,149.61590905649976,198.71643846399257,3.616976117758992e-09
500.0,0.021544346900318832,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,0.6866197711496363,0.14665944885203797,149.61590905649993,180.9672209485466,3.971728185706871e-09
500.0,0.021544346900318832,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,0.6908882220728106,0.1457489356622011,149.61590905649993,191.63444522280344,3.750644156350541e-09
500.0,0.03340484983513244,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,1.0607407566459093,0.09492672223759964,149.61590905649976,222.0190335518841,3.237346819467254e-09
500.0,0.03340484983513244,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,1.0542987925271143,0.0955083080120942,149.61590905649976,225.93110518872336,3.181291091060709e-09
500.0,0.03340484983513244,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,1.0614049213210643,0.09488691665581131,149.61590905649993,238.0064447365077,3.0198871838369863e-09
500.0,0.03340484983513244,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,1.0550632674733793,0.0954280518425276,149.61590905649993,226.98846375634471,3.1664719882060315e-09
500.0,0.0517947467923121,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,1.63759392859959,0.06150263695236965,149.61590905649976,295.7340682398477,2.4304018012137146e-09
500.0,0.0517947467923121,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,1.6434556334686001,0.06127122574875478,149.61590905649976,288.60820253586286,2.490409509553258e-09
500.0,0.0517947467923121,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,1.6435736455939414,0.061251530358937385,149.61590905649993,307.3824217351114,2.3383009609761445e-09
500.0,0.0517947467923121,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,1.6311331182758255,0.06173700366247972,149.61590905649993,307.08175130090314,2.3405904424001233e-09
500.0,0.08030857221391513,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,2.5371439430464253,0.03968660702742548,149.61590905649976,441.4526163928422,1.6281534765914224e-09
500.0,0.08030857221391513,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,2.549571160495375,0.03948885314996972,149.61590905649976,405.5474703784257,1.7723020475499475e-09
500.0,0.08030857221391513,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,2.5400678997117994,0.03964419813683736,149.61590905649993,413.7849419378692,1.7370197396847467e-09
500.0,0.08030857221391513,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,2.5411494996164605,0.03962031972699478,149.61590905649993,457.4489127846143,1.5712194127976945e-09
500.0,0.12451970847350319,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,3.948343496955916,0.02550311847661489,149.61590905649976,684.8513142208135,1.0495016906671824e-09
500.0,0.12451970847350319,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,3.928297684338757,0.025629325592782956,149.61590905649976,659.8460944568949,1.0892731171228275e-09
500.0,0.12451970847350319,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,3.907859526194763,0.02576505279890519,149.61590905649993,620.801155655904,1.157782335909139e-09
500.0,0.12451970847350319,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,3.931119298249412,0.02562060366011313,149.61590905649993,650.8851330909769,1.1042695179057386e-09
500.0,0.19306977288832497,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,6.109970959468171,0.016479524953530972,149.61590905649976,988.8535262281579,7.268544764885108e-10
500.0,0.19306977288832497,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,6.090171626885538,0.0165325851228016,149.61590905649976,916.118844623768,7.845626321829053e-10
500.0,0.19306977288832497,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,6.0778225386993014,0.016566061693483,149.61590905649993,895.5018560207312,8.026254856960856e-10
500.0,0.19306977288832497,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,6.136857866755272,0.016412138100614388,149.61590905649993,958.9864303921718,7.494919524945269e-10
500.0,0.29935772947204903,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,9.41565830875809,0.010694059315886104,149.61590905649976,1494.1052198014995,4.810588990686185e-10
500.0,0.29935772947204903,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,9.431559325882825,0.01067476077513791,149.61590905649976,1530.3354115301079,4.696699865369644e-10
500.0,0.29935772947204903,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,9.464162132513794,0.010639031551370809,149.61590905649993,1483.4574938324301,4.845117673533928e-10
500.0,0.29935772947204903,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,9.471964403624293,0.010628626447425961,149.61590905649993,1571.5526952861192,4.57351900630687e-10
500.0,0.46415888336127775,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,14.699583076779811,0.006850986815947392,149.61590905649976,2333.434675302695,3.08023455611479e-10
500.0,0.46415888336127775,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,14.68206102959727,0.006859039059735787,149.61590905649976,2183.134761023041,3.2922961283139946e-10
500.0,0.46415888336127775,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,14.668156866201816,0.006864524933000904,149.61590905649993,2237.1441484796214,3.2128131422324966e-10
500.0,0.46415888336127775,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,14.586647251599294,0.006903023485263688,149.61590905649993,2383.4196163276392,3.0156360516904524e-10
500.0,0.7196856730011514,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,22.561256674609957,0.004462327160251044,149.61590905649976,3632.0887285447347,1.9788960728896274e-10
500.0,0.7196856730011514,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,22.686632333187713,0.0044396937229888795,149.61590905649976,3806.650798191639,1.8881495840696267e-10
500.0,0.7196856730011514,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,22.747868738477905,0.004426569133330084,149.61590905649993,3661.458790001104,1.963022536517935e-10
500.0,0.7196856730011514,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,22.86406467922713,0.00440314817546175,149.61590905649993,3677.0419838693424,1.9547033057643903e-10
500.0,1.115883992507748,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,35.07547979092928,0.002871026873326994,149.61590905649976,5609.031204107653,1.2814202417059518e-10
500.0,1.115883992507748,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,35.16134013240453,0.002864394419653761,149.61590905649976,5275.845884436788,1.3623457316117462e-10
500.0,1.115883992507748,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,35.08744390583108,0.0028697134576890506,149.61590905649993,5583.370399489795,1.28730956519751e-10
500.0,1.115883992507748,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,35.41147657963064,0.0028437752810612695,149.61590905649993,5790.554830971329,1.2412499891825036e-10
500.0,1.7301957388458944,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,54.85353575962855,0.0018352581193879192,149.61590905649976,8975.464896298332,8.007970845352133e-11
500.0,1.7301957388458944,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,54.862520115158496,0.0018354443829318601,149.61590905649976,8365.454911016557,8.591913049269473e-11
500.0,1.7301957388458944,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,54.94496690066263,0.0018328672198437907,149.61590905649993,8275.29245267911,8.685525209416505e-11
500.0,1.7301957388458944,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,54.798218137846305,0.0018372206801946364,149.61590905649993,7473.494707844826,9.617356273443543e-11
500.0,2.6826957952797246,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,85.03314398081082,0.001184236691551661,149.61590905649976,12893.819952745047,5.57439622055034e-11
500.0,2.6826957952797246,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,84.97422203702855,0.0011852263705313686,149.61590905649976,13879.99833348711,5.1783335621612524e-11
500.0,2.6826957952797246,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,85.02172103671757,0.0011846099763816462,149.61590905649993,13005.029520174096,5.5267280325309385e-11
500.0,2.6826957952797246,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,84.81066778344733,0.0011873821926104,149.61590905649993,13130.78575235977,5.4737974229852654e-11
500.0,4.159562163071843,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,131.63667221316135,0.0007651116596012808,149.61590905649976,20271.53144291487,3.545625618638683e-11
500.0,4.159562163071843,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,131.60319704371238,0.0007651026376632616,149.61590905649976,20939.926759767164,3.4324504587635795e-11
500.0,4.159562163071843,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,131.14094059891465,0.0007678416352758248,149.61590905649993,20415.550173167383,3.520613483515415e-11
500.0,4.159562163071843,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,131.262672213266,0.0007672001701308659,149.61590905649993,19784.13211263477,3.6329751946579834e-11
500.0,6.449466771037621,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,204.3338678664659,0.000492793536362874,149.61590905649976,30731.315576910427,2.3388279956046235e-11
500.0,6.449466771037621,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,204.43160748589628,0.0004926746095262641,149.61590905649976,33471.545093322165,2.147354148505628e-11
500.0,6.449466771037621,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,203.76172646649815,0.0004940771695142767,149.61590905649993,33064.069385182534,2.173817758961304e-11
500.0,6.449466771037621,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,203.39794965599577,0.000495122349447937,149.61590905649993,29145.47049169934,2.4660868395831422e-11
500.0,10.0,100.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,316.01743598775147,0.00031864731327538575,149.61590905649976,46571.33198046081,1.543337030669299e-11
500.0,10.0,200.0,4.000000000000011e-06,7.187526121303855e-07,53.5056121726903,0.10059446786553769,317.0307007554835,0.0003176865494364699,149.61590905649976,47989.46609514612,1.4977299616239815e-11
500.0,10.0,500.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,315.08637094448267,0.0003195124862084909,149.61590905649993,50168.14660131628,1.4326871946103095e-11
500.0,10.0,1000.0,4.000000000000012e-06,7.187526121303855e-07,53.505612172690356,0.10059446786553763,315.4494675436225,0.0003192746858032311,149.61590905649993,53281.06012712034,1.3489833168025436e-11
1000.0,0.001,100.0,1.0000000000000036e-06,1.7984271214840583e-07,53.496666032407084,0.07109572559610171,0.08400976134017454,0.8464274482839468,299.5286369396649,300.93782366263497,5.976075388583182e-10
1000.0,0.001,200.0,1.0000000000000036e-06,1.7984271214840583e-07,53.496666032407084,0.07109572559610171,0.08434304552516551,0.8431419309885085,299.5286369396649,301.3207907074626,5.968480028416167e-10
1000.0,0.001,500.0,1.0000000000000033e-06,1.7984271214840583e-07,53.49666603240706,0.0710957255961017,0.0841594835860542,0.8449494449701175,299.5286369396649,301.14380797106014,5.971987714444013e-10
1000.0,0.001,1000.0,1.0000000000000033e-06,1.7984271214840583e-07,53.49666603240706,0.0710957255961017,0.08420567917458084,0.8445244369576659,299.5286369396649,302.29512796251356,5.949242826391413e-10
1000.0,0.0015505157798326253,100.0,1.0000000000000036e-06,1.7984271214840583e-07,53.496666032407084,0.07109572559610171,0.09925644971015883,0.7165741960944291,299.5286369396649,301.54890876452754,5.9639649463577e-10
1000.0,0.0015505157798326253,200.0,1.0000000000000036e-06,1.7984271214840583e-07,53.496666032407084,0.07109572559610171,0.09905995968658105,0.7180080818988681,299.5286369396649,303.0301695900848,5.93481211430805e-10
1000.0,0.0015505157798326253,500.0,1.0000000000000033e-06,1.7984271214840583e-07,53.49666603240706,0.0710957255961017,0.09917678534122651,0.7171137610924017,299.5286369396649,303.84027926424307,5.918988508827714e-10
1000.0,0.0015505157798326253,1000.0,1.0000000000000033e-06,1.7984271214840583e-07,53.49666603240706,0.0710957255961017,0.09938743342725447,0.7156263180092641,299.5286369396649,299.9236367820691,5.99628338993113e-10
1000.0,0.002404099183509972,100.0,1.0000000000000036e-06,1.7984271214840583e-07,53.496666032407084,0.07109572559610171,0.12905027758551385,0.5511580317319745,299.5286369396649,302.39139940387156,5.947348783826002e-10
1000.0,0.002404099183509972,200.0,1.0000000000000036e-06,1.7984271214840583e-07,53.496666032407084,0.07109572559610171,0.1288635174693986,0.552005311616347,299.5286369396649,306.4765668421925,5.868073830290864e-10
1000.0,0.002404099183509972,500.0,1.0000000000000033e-06,1.7984271214840583e-07,53.49666603240706,0.0710957255961017,0.12880863306228862,0.5522406786999976,299.5286369396649,307.37823779462263,5.85086027686089e-10
1000.0,0.002404099183509972,1000.0,1.0000000000000033e-06,1.7984271214840583e-07,53.49666603240706,0.0710957255961017,0.12911429774486277,0.5509334632832598,299.5286369396649,304.1722681837633,5.9125282269242e-10
1000.0,0.003727593720314938,100.0,1.0000000000000036e-06,1.7984271214840583e-07,53.496666032407084,0.07109572559610171,0.18101084402675266,0.3929083008953718,299.5286369396649,315.84851083658543,5.693954727602099e-10
