Category,image1_index,image2_index,Noise,SNR,Resolution,Wasserstein Original,Wasserstein Noised,Wasserstein Ratio,Wasserstein Time,Fourier Original,Fourier Noised,Fourier Ratio,Fourier Time,L2 Original,L2 Noised,L2 Ratio,L2 Time
LogGRF,04,09,0.008576958985908937,116.59144011798323,32,9.857963754577549,1.8258292677788048,5.399170628133352,0.05899920463562012,3.075244008526753,6.914196800096181,0.4447724149946057,0.0012974739074707031,0.05879964206176447,0.5119353877124152,0.11485754545023903,0.0
LogGRF,04,10,0.008576958985908937,116.59144011798323,32,5.246818802481796,1.5274136772189568,3.4351000522890156,0.05940847396850586,2.0309405442596895,4.41892869696997,0.4596002070936994,0.0014218330383300782,0.041967760287519924,0.35187505530323326,0.11926892700976947,0.00039811134338378905
LogGRF,05,06,0.008576958985908937,116.59144011798323,32,11.11332922977427,2.177536892556671,5.103623854898725,0.0571378231048584,3.211759741332219,6.141295895239627,0.5229775272384753,0.0012382030487060546,0.05446843270728734,0.4255818481320032,0.1279857986104539,0.0
LogGRF,05,07,0.008576958985908937,116.59144011798323,32,10.242814535967863,1.6108978021613627,6.358450872690337,0.05790829658508301,2.853390585943779,4.59833778205496,0.6205265296253686,0.002001523971557617,0.05103304236048484,0.39203121439937066,0.13017596682619353,0.0
LogGRF,05,08,0.008576958985908937,116.59144011798323,32,6.648167954851042,1.6015429534441652,4.151101873698711,0.05768089294433594,2.9689977272514376,6.1589302751171715,0.4820638641172072,0.0017982959747314454,0.051107504753867675,0.46817580399335856,0.10916306293050693,0.0
LogGRF,05,09,0.008576958985908937,116.59144011798323,32,9.186152580150035,2.114960854309753,4.343414943794817,0.05771336555480957,3.84107567222387,7.320456965564849,0.5247043579782169,0.0013821125030517578,0.058854498514137814,0.4669962293209128,0.1260277809945525,0.0
LogGRF,05,10,0.008576958985908937,116.59144011798323,32,4.213894403072163,1.462521309792667,2.881253336178426,0.057974958419799806,2.2187039937860664,6.059453649579926,0.36615578269830956,0.001371002197265625,0.042044438800876195,0.4989152625423019,0.08427170294737445,0.0
LogGRF,06,07,0.008576958985908937,116.59144011798323,32,6.264098874109669,1.5163641508172498,4.130999055031478,0.05763020515441895,2.1587267451802234,8.117017561011238,0.26595072992687774,0.0016004085540771485,0.04399586054049063,0.628119405828442,0.07004378487950619,0.0
LogGRF,06,08,0.008576958985908937,116.59144011798323,32,5.759980319396819,1.6550290086575365,3.4802896440280406,0.058646345138549806,2.565125821033442,5.361472126239624,0.47843684731278174,0.0016846656799316406,0.04629544330887445,0.4206976581682354,0.11004445213802706,0.0
LogGRF,06,09,0.008576958985908937,116.59144011798323,32,7.344184834348013,1.8103512924918579,4.056773326153241,0.05568299293518066,3.0057268675489612,6.7639873437657245,0.4443720419316424,0.0014036178588867187,0.05171032906132673,0.5050069124697031,0.102395289617801,0.0
LogGRF,06,10,0.008576958985908937,116.59144011798323,32,7.910007527583649,1.7190915019921813,4.601271961624545,0.07411251068115235,2.753664271554151,6.275095885089995,0.43882425415952964,0.0017788410186767578,0.04671753895969629,0.45512718971135274,0.1026472160218007,0.0
LogGRF,07,08,0.008576958985908937,116.59144011798323,32,4.950553338121566,1.9293782738799248,2.5658801102627447,0.05612735748291016,2.555052214980808,5.196356362505869,0.49170072965293526,0.0013822078704833984,0.044513135378010105,0.35966263028724105,0.12376358183906992,0.0
LogGRF,07,09,0.008576958985908937,116.59144011798323,32,11.40419906689497,2.0750847020400833,5.495775211336255,0.0877354621887207,3.337954992688264,7.391666164400448,0.4515835697186159,0.001648092269897461,0.059667100852508044,0.5298746189214988,0.11260607457279957,0.0
LogGRF,07,10,0.008576958985908937,116.59144011798323,32,7.752674453642699,1.5989262840573057,4.848675346039181,0.0603391170501709,2.4665629693836326,5.053135574432192,0.4881252309682576,0.0011971473693847656,0.04526830449260254,0.39827765749529587,0.11366016556712627,0.0
LogGRF,08,09,0.008576958985908937,116.59144011798323,32,8.097845410119191,2.0605259201104706,3.9299895871657093,0.06178627014160156,3.0268475874691467,7.632618098911843,0.39656740953679764,0.001186227798461914,0.05320050273131396,0.49331655457237433,0.10784252472011646,0.0
LogGRF,08,10,0.008576958985908937,116.59144011798323,32,4.116591915862423,1.7620819544329127,2.336209110765939,0.06200590133666992,2.041848963720662,4.483839413348706,0.4553795922400641,0.0012353897094726563,0.042776547892408714,0.33123331359029384,0.12914325382536704,0.0
LogGRF,09,10,0.008576958985908937,116.59144011798323,32,7.0833471985031355,1.4832048057141074,4.775704050589811,0.053573083877563474,2.3123919165785742,4.778813568214778,0.4838841029411438,0.00135345458984375,0.04904685808806482,0.4169729786688885,0.11762598680767786,0.0
LogGRF,01,02,0.01165914401179831,85.76958985908946,32,4.032949239925986,1.455958304652874,2.7699620428948424,0.05544614791870117,2.120950247627149,7.3170452610888415,0.2898643061436431,0.0011568069458007812,0.03979765702470246,0.5804616578626615,0.06856207724596804,0.0
LogGRF,01,03,0.01165914401179831,85.76958985908946,32,7.75883040313346,1.5673391805450065,4.950319943150724,0.0549013614654541,2.407826396744554,7.488826039041504,0.3215225436125543,0.0017858028411865234,0.04833989558713344,0.593375181411421,0.08146598830128121,0.0
LogGRF,01,04,0.01165914401179831,85.76958985908946,32,6.815311582479496,1.55280471625348,4.389033283543276,0.05644159317016602,2.0732898025971633,6.877518848014617,0.30145897792714516,0.001430511474609375,0.04678161448944764,0.6102305003250429,0.07666220299465389,0.0
LogGRF,01,05,0.01165914401179831,85.76958985908946,32,11.298509804991534,1.7536046099416207,6.4430201317546,0.058826446533203125,3.6155135566687546,8.427988068176717,0.428988926825916,0.00099334716796875,0.05531894981977462,0.6270261344953113,0.08822431279407586,0.0
LogGRF,01,06,0.01165914401179831,85.76958985908946,32,5.058547425321567,1.6747866704954355,3.0204129961370825,0.05674729347229004,1.9710570159130167,11.972346474454346,0.16463414420211642,0.001157999038696289,0.04143572030438999,1.0015828661396797,0.04137023675743611,0.0
LogGRF,01,07,0.01165914401179831,85.76958985908946,32,2.6674853512478416,1.4068494173505381,1.8960702676135783,0.059812164306640624,1.2935508285361899,6.823930661578515,0.18956095726754718,0.0014544486999511718,0.030067686103140905,0.5846595761028694,0.0514276808798058,0.0
LogGRF,01,08,0.01165914401179831,85.76958985908946,32,5.4694243458369165,1.6470950221332359,3.320648943952966,0.06920185089111328,2.8272020221749474,7.4633588230516015,0.378810946814288,0.001289224624633789,0.04544705374175417,0.5895510898503977,0.07708755784555779,0.0
LogGRF,01,09,0.01165914401179831,85.76958985908946,32,10.89797126483373,2.031126643745486,5.3654809257670895,0.05651545524597168,3.6446103885856544,7.9847301835678195,0.456447532326901,0.001390552520751953,0.058257839159145494,0.5627337349921321,0.1035264735993836,0.0
LogGRF,01,10,0.01165914401179831,85.76958985908946,32,8.433095106994633,1.902056617787597,4.4336719675588325,0.05955371856689453,3.1744657684756024,8.541665822510529,0.37164480962363117,0.0014392852783203125,0.04942312300487909,0.7096714285912765,0.0696422612123272,0.0
LogGRF,02,03,0.01165914401179831,85.76958985908946,32,5.519516698199262,1.532068121677309,3.6026574929034436,0.06059374809265137,2.679910234413006,6.607040525231184,0.40561431766293493,0.001680469512939453,0.04984683906614791,0.554606165449271,0.08987790286422145,0.0
LogGRF,02,04,0.01165914401179831,85.76958985908946,32,5.035624554604795,1.355988034104832,3.7136202001436605,0.0556281566619873,2.147864655428066,7.94747748632957,0.2702574067208873,0.0017726898193359375,0.04345638466769366,0.681035541311158,0.06380927577440322,0.0
LogGRF,02,05,0.01165914401179831,85.76958985908946,32,8.614348443162752,1.6795256253714317,5.129036623813147,0.05866703987121582,3.328275713505098,12.010926074431731,0.27710400454384343,0.0017918586730957032,0.052149374106611815,0.9176859169650082,0.05682703977748881,0.0
LogGRF,02,06,0.01165914401179831,85.76958985908946,32,3.8247305584906264,1.3573546716206168,2.8177827346511286,0.08637356758117676,1.852110206792313,9.378979990063542,0.19747458772217352,0.002354001998901367,0.04128555250555706,0.8212058388477759,0.05027430462925632,0.0
LogGRF,02,07,0.01165914401179831,85.76958985908946,32,4.567697030813593,1.4673791801005607,3.1128266590920046,0.061350679397583006,2.2664365249457474,5.175441927599802,0.4379213517707937,0.0015326976776123048,0.04230132756756696,0.467959422976548,0.09039528961400337,0.00020222663879394532
LogGRF,02,08,0.01165914401179831,85.76958985908946,32,2.83312314818392,1.371701785918416,2.0654074940108185,0.06070375442504883,1.3829859993202278,6.664003843425296,0.2075307925706978,0.001557302474975586,0.03670812682376665,0.5420895807980081,0.06771597928469453,0.0
LogGRF,02,09,0.01165914401179831,85.76958985908946,32,8.057264044125155,1.761657359552893,4.573683980277573,0.05780148506164551,2.7296025805488084,11.163588979696623,0.24450941229681378,0.0014256477355957032,0.05385427059112027,0.9953552538943923,0.05410557726039213,0.0
LogGRF,02,10,0.01165914401179831,85.76958985908946,32,5.490354447371233,1.4422077840784355,3.806909453674559,0.0553642749786377,2.312553776521308,6.498203511770988,0.35587586204899513,0.0014121055603027344,0.04156402540621799,0.5429407056847078,0.076553525957869,0.00018873214721679688
LogGRF,03,04,0.01165914401179831,85.76958985908946,32,8.191844847517151,1.3676349709874571,5.9897889577966055,0.05855803489685059,1.6010137189354865,5.680620417446531,0.281837827786978,0.0009852409362792968,0.0547230311685642,0.5039521914816307,0.10858774322952593,0.0
LogGRF,03,05,0.01165914401179831,85.76958985908946,32,7.5407205178646555,1.6323911889515628,4.619432259192626,0.05621438026428223,2.9534077407947636,30.76627103497331,0.09599498546435807,0.0016510963439941406,0.056609073560511425,2.535678828337849,0.022325017241090813,0.0
LogGRF,03,06,0.01165914401179831,85.76958985908946,32,6.744795132660529,1.4211752299129878,4.745927870607119,0.05286850929260254,2.4488723434437767,9.773570856313382,0.2505606578645605,0.0014969348907470704,0.052764734097756665,0.7555175723783704,0.06983918842768039,0.0
LogGRF,03,07,0.01165914401179831,85.76958985908946,32,7.485565747270906,1.4111733380691915,5.30449771500989,0.054053115844726565,2.2142978494508183,10.077085114209499,0.21973594788124598,0.001591968536376953,0.05036014173397404,0.8592012631461383,0.058612741733607615,0.00019893646240234374
LogGRF,03,08,0.01165914401179831,85.76958985908946,32,5.897329310264508,1.5429382544725558,3.822142132499317,0.056485319137573244,3.092788356548465,9.716704666949466,0.31829601316054384,0.0013178348541259765,0.0556713851388477,0.7687207624923171,0.07242081631612507,0.0
LogGRF,03,09,0.01165914401179831,85.76958985908946,32,7.70928854592508,1.6088848898241401,4.791696779977682,0.05749697685241699,2.868382078627749,8.025072461197544,0.3574275612459347,0.0018496036529541016,0.060481091123019505,0.6606148656949251,0.09155272498961588,0.0
LogGRF,03,10,0.01165914401179831,85.76958985908946,32,5.6562337801114,1.3958638051078656,4.052138725435547,0.05434870719909668,2.3068495386800882,8.175359159044007,0.28217103295432977,0.0011887550354003906,0.05019914501723453,0.693086235635193,0.07242842583827754,0.0
LogGRF,04,05,0.01165914401179831,85.76958985908946,32,7.828480947238248,1.3194145670398612,5.933298860570894,0.05652923583984375,2.724036821077902,9.51334099387088,0.2863386083640758,0.0015786170959472656,0.05202311815622938,0.7644072593773859,0.06805680809285158,0.0
LogGRF,04,06,0.01165914401179831,85.76958985908946,32,7.183403726446848,1.548785588734028,4.638087917849583,0.056173276901245114,2.3776743140007968,7.524613084759601,0.3159862556676241,0.0011668205261230469,0.04853090449435438,0.5929670358002095,0.08184418620988244,0.0
LogGRF,04,07,0.01165914401179831,85.76958985908946,32,6.837491029615237,1.517253376731568,4.506492544010284,0.061789321899414065,1.8165084811801824,6.802237088233466,0.2670457465121857,0.0012575149536132812,0.04838719189157751,0.5554729093518695,0.08710990415002613,0.0
LogGRF,04,08,0.01165914401179831,85.76958985908946,32,4.564203063384296,1.5725155404969955,2.9024851874861435,0.056470727920532225,2.447308849802579,7.266478378900541,0.3367943482648703,0.0014969825744628907,0.04697660466694051,0.5722939476072996,0.08208474834190492,0.0
LogGRF,04,09,0.01165914401179831,85.76958985908946,32,9.857963754577549,1.6497849864507685,5.975302136665262,0.0615138053894043,3.075244008526753,13.715791266332104,0.22421192833952622,0.0012182235717773438,0.05879964206176447,1.0781640997231399,0.054536820579412296,0.0
LogGRF,04,10,0.01165914401179831,85.76958985908946,32,5.246818802481796,1.4051657152442494,3.733950199297156,0.06071972846984863,2.0309405442596895,7.5563795016098565,0.26877164438697204,0.0022256851196289064,0.041967760287519924,0.6668036049639111,0.0629387123511297,0.0
LogGRF,05,06,0.01165914401179831,85.76958985908946,32,11.11332922977427,2.1722705839509486,5.1159967417876775,0.0659855842590332,3.211759741332219,8.745012262699278,0.36726760864951163,0.0014847278594970702,0.05446843270728734,0.6143908449550823,0.08865436904625343,0.0
LogGRF,05,07,0.01165914401179831,85.76958985908946,32,10.242814535967863,1.7469679058263285,5.863195598389049,0.06244301795959473,2.853390585943779,7.0396325502155745,0.4053323189228676,0.0016884803771972656,0.05103304236048484,0.5728523356360204,0.08908585893051202,0.0
LogGRF,05,08,0.01165914401179831,85.76958985908946,32,6.648167954851042,1.558247571067866,4.2664388369911315,0.05809741020202637,2.9689977272514376,26.360610715095778,0.11263008127316257,0.0016309261322021485,0.051107504753867675,2.0942744538945948,0.024403441802398992,0.0
LogGRF,05,09,0.01165914401179831,85.76958985908946,32,9.186152580150035,1.7815918586327755,5.156148719269321,0.06473360061645508,3.84107567222387,6.5361246365409995,0.5876686700173784,0.0017851829528808595,0.058854498514137814,0.42736945148010885,0.1377133960097218,0.0
LogGRF,05,10,0.01165914401179831,85.76958985908946,32,4.213894403072163,1.413770303120527,2.9806075242711607,0.06130890846252442,2.2187039937860664,8.738767119403489,0.2538921066862708,0.0016541481018066406,0.042044438800876195,0.7332739772975724,0.05733796657536914,0.0
LogGRF,06,07,0.01165914401179831,85.76958985908946,32,6.264098874109669,1.6308402333789396,3.8410254701228923,0.05905494689941406,2.1587267451802234,8.37747264875869,0.2576823387779233,0.0015937328338623048,0.04399586054049063,0.70244530807386,0.06263243562851814,0.0
LogGRF,06,08,0.01165914401179831,85.76958985908946,32,5.759980319396819,1.3503520688768929,4.265539670841158,0.05724048614501953,2.565125821033442,1198.4355677689487,0.002140395270317931,0.0013868331909179688,0.04629544330887445,103.3026650771044,0.00044815342638372256,0.0
LogGRF,06,09,0.01165914401179831,85.76958985908946,32,7.344184834348013,1.6507667533894206,4.448953687290247,0.05850481986999512,3.0057268675489612,8.62522055730691,0.3484811602878538,0.001718425750732422,0.05171032906132673,0.7096531810096063,0.07286704328973725,0.0
LogGRF,06,10,0.01165914401179831,85.76958985908946,32,7.910007527583649,1.6177152921833582,4.889616588162348,0.0583763599395752,2.753664271554151,6.998493759588219,0.3934652749788509,0.0018024921417236328,0.04671753895969629,0.5523470322753965,0.08458004882771461,0.0
LogGRF,07,08,0.01165914401179831,85.76958985908946,32,4.950553338121566,1.50649340702376,3.2861433810732152,0.06384100914001464,2.555052214980808,9.613031382938725,0.2657904789029954,0.0013390064239501953,0.044513135378010105,0.7548777407536116,0.05896734394840101,0.0
LogGRF,07,09,0.01165914401179831,85.76958985908946,32,11.40419906689497,1.7319871679003256,6.584459329869165,0.05621881484985351,3.337954992688264,8.718771457612528,0.38284694224595495,0.0015857696533203125,0.059667100852508044,0.7109974526318138,0.08392027373887981,0.0
LogGRF,07,10,0.01165914401179831,85.76958985908946,32,7.752674453642699,1.4928681278306368,5.193140846880097,0.060166120529174805,2.4665629693836326,12.623540331592123,0.1953939152244576,0.002126789093017578,0.04526830449260254,0.9548802602562152,0.047407309980893375,0.0
LogGRF,08,09,0.01165914401179831,85.76958985908946,32,8.097845410119191,1.7886855898708311,4.527260383812883,0.054546785354614255,3.0268475874691467,10.307424446247772,0.2936570239494712,0.0011898040771484374,0.05320050273131396,0.749150795829074,0.07101441128743347,0.0
LogGRF,08,10,0.01165914401179831,85.76958985908946,32,4.116591915862423,1.3842982249227909,2.973775333773924,0.05406179428100586,2.041848963720662,7.679560238669206,0.2658809749859446,0.001446676254272461,0.042776547892408714,0.662177717666073,0.0645997996477138,0.0
LogGRF,09,10,0.01165914401179831,85.76958985908946,32,7.0833471985031355,1.4774811325232622,4.794204841320782,0.054647970199584964,2.3123919165785742,6.890903667559267,0.33557165041571607,0.0014067649841308593,0.04904685808806482,0.5868281251534546,0.08357959679461366,0.0
LogGRF,01,02,0.01584893192461114,63.0957344480193,32,4.032949239925986,1.3720771344974714,2.939302127065232,0.05821671485900879,2.120950247627149,14.732373466337965,0.14396527840359963,0.0013194084167480469,0.03979765702470246,1.3198760500621698,0.030152571540962413,0.0
LogGRF,01,03,0.01584893192461114,63.0957344480193,32,7.75883040313346,1.6857269573436615,4.602661403338822,0.05444016456604004,2.407826396744554,17.498450821477906,0.13760226098353492,0.00118255615234375,0.04833989558713344,1.4542692666281192,0.033239989798598116,0.0
LogGRF,01,04,0.01584893192461114,63.0957344480193,32,6.815311582479496,1.4865786034781467,4.584561870145122,0.07421751022338867,2.0732898025971633,12.670514969580832,0.16363106058235866,0.001911020278930664,0.04678161448944764,1.0479600983562904,0.04464064477533438,0.0
LogGRF,01,05,0.01584893192461114,63.0957344480193,32,11.298509804991534,1.6648355242808222,6.786562179992092,0.06387553215026856,3.6155135566687546,6.523113514127205,0.5542619408413763,0.0015419960021972657,0.05531894981977462,0.5456824393325798,0.1013757193422512,0.00020198822021484376
LogGRF,01,06,0.01584893192461114,63.0957344480193,32,5.058547425321567,1.3523055601631142,3.7406837436292197,0.06938409805297852,1.9710570159130167,14.039687977401622,0.1403917963907491,0.0011607170104980468,0.04143572030438999,1.1925709020354123,0.03474486945276784,0.0
LogGRF,01,07,0.01584893192461114,63.0957344480193,32,2.6674853512478416,1.259091490621803,2.118579444874576,0.05697016716003418,1.2935508285361899,8.175310129710146,0.15822651471474544,0.00180206298828125,0.030067686103140905,0.7195146272974,0.041788846206058994,0.0
LogGRF,01,08,0.01584893192461114,63.0957344480193,32,5.4694243458369165,1.2767284036204507,4.283937233891823,0.05534906387329101,2.8272020221749474,13.306196489483392,0.21247258932403698,0.0019505023956298828,0.04544705374175417,1.2490013624012206,0.036386712704925835,0.0
LogGRF,01,09,0.01584893192461114,63.0957344480193,32,10.89797126483373,1.5357000644601255,7.096419097087755,0.055500364303588866,3.6446103885856544,9.55265889966579,0.38152837098717773,0.0014029979705810548,0.058257839159145494,0.7972477624660999,0.07307369415366996,0.0
LogGRF,01,10,0.01584893192461114,63.0957344480193,32,8.433095106994633,1.5513819109152729,5.435860150012538,0.05571660995483398,3.1744657684756024,13.103034075199124,0.24226951943016758,0.0015521049499511719,0.04942312300487909,1.0751727032029677,0.04596761325659246,0.0
LogGRF,02,03,0.01584893192461114,63.0957344480193,32,5.519516698199262,1.4246797933095392,3.8742156126026,0.05473651885986328,2.679910234413006,28.38148028197462,0.09442461097122708,0.0011737346649169922,0.04984683906614791,2.110336195613491,0.02362033081257797,0.0
LogGRF,02,04,0.01584893192461114,63.0957344480193,32,5.035624554604795,1.2606918150289421,3.9943342969107727,0.054143667221069336,2.147864655428066,11.831397663163123,0.1815393849972104,0.0017163276672363282,0.04345638466769366,1.0957647403612716,0.03965849882463472,0.0
LogGRF,02,05,0.01584893192461114,63.0957344480193,32,8.614348443162752,1.5071114216429844,5.7158006498098075,0.07499265670776367,3.328275713505098,13.884006864794182,0.23972011436731863,0.002051973342895508,0.052149374106611815,1.1471301906389548,0.04546072846148741,0.0
LogGRF,02,06,0.01584893192461114,63.0957344480193,32,3.8247305584906264,1.2671246027207534,3.018432875723678,0.053960561752319336,1.852110206792313,9.856558892041953,0.18790637047658496,0.0016855239868164063,0.04128555250555706,0.816037681436711,0.05059270355367655,0.0
LogGRF,02,07,0.01584893192461114,63.0957344480193,32,4.567697030813593,1.4925804367675204,3.0602685914240233,0.05553555488586426,2.2664365249457474,14.32065440634095,0.15826347460366105,0.0010268688201904297,0.04230132756756696,1.2032129215865512,0.03515697580091528,0.0
LogGRF,02,08,0.01584893192461114,63.0957344480193,32,2.83312314818392,1.4153170502874028,2.001758650196865,0.059500598907470705,1.3829859993202278,13.456974819150105,0.10277094353718738,0.001453065872192383,0.03670812682376665,1.093756043271303,0.03356153051641819,0.0
LogGRF,02,09,0.01584893192461114,63.0957344480193,32,8.057264044125155,1.602097068468764,5.029198419185701,0.056853103637695315,2.7296025805488084,13.692910492782428,0.19934422137554977,0.0012158393859863282,0.05385427059112027,1.0913534102378437,0.049346316313231255,0.0
LogGRF,02,10,0.01584893192461114,63.0957344480193,32,5.490354447371233,1.2686368263930063,4.327759003324405,0.05666947364807129,2.312553776521308,8.746010019370996,0.26441243165733586,0.001661205291748047,0.04156402540621799,0.8064574825849385,0.051539016381859086,0.0
LogGRF,03,04,0.01584893192461114,63.0957344480193,32,8.191844847517151,1.4930702979235193,5.486576793410144,0.05700850486755371,1.6010137189354865,10.139623697250087,0.1578967589664781,0.0014738082885742188,0.0547230311685642,0.8677051565390002,0.06306638926387964,0.0
LogGRF,03,05,0.01584893192461114,63.0957344480193,32,7.5407205178646555,1.5222307123473864,4.953730375230924,0.056604528427124025,2.9534077407947636,10.662405876755923,0.2769926201396255,0.0015264034271240234,0.056609073560511425,0.9035139338901356,0.06265434481655145,0.0
LogGRF,03,06,0.01584893192461114,63.0957344480193,32,6.744795132660529,1.4617213440582604,4.614282441778245,0.05702667236328125,2.4488723434437767,68.72108978601317,0.03563494628896582,0.0013046741485595703,0.052764734097756665,6.160805935761067,0.00856458305097358,0.0
LogGRF,03,07,0.01584893192461114,63.0957344480193,32,7.485565747270906,1.363978625519468,5.48803742758069,0.05713486671447754,2.2142978494508183,10.073481275075974,0.21981455953360257,0.0016263484954833984,0.05036014173397404,0.8826986365657851,0.057052474817344795,0.0
LogGRF,03,08,0.01584893192461114,63.0957344480193,32,5.897329310264508,1.513764943677604,3.895802538495369,0.05841875076293945,3.092788356548465,10.945469345547695,0.2825633382095692,0.001805877685546875,0.0556713851388477,0.8724148554346918,0.06381297245461132,0.0
LogGRF,03,09,0.01584893192461114,63.0957344480193,32,7.70928854592508,1.5870361620342588,4.857664072407357,0.055462646484375,2.868382078627749,8.388487347775259,0.3419427078695521,0.0012362480163574218,0.060481091123019505,0.6512995497200923,0.09286217248117605,0.0
LogGRF,03,10,0.01584893192461114,63.0957344480193,32,5.6562337801114,1.6242902530777061,3.48228019554631,0.05444045066833496,2.3068495386800882,8.435919110788245,0.2734556256863561,0.001622152328491211,0.05019914501723453,0.6330558928639579,0.07929654487557578,0.0
LogGRF,04,05,0.01584893192461114,63.0957344480193,32,7.828480947238248,1.525779719313207,5.130806792190192,0.05329761505126953,2.724036821077902,18.096205421500162,0.15053082995186742,0.0012796401977539062,0.05202311815622938,1.4125430479495786,0.036829403699763466,0.0
LogGRF,04,06,0.01584893192461114,63.0957344480193,32,7.183403726446848,1.3126057204690824,5.47262869148531,0.055818367004394534,2.3776743140007968,12.884175149268199,0.18454222225749897,0.001019430160522461,0.04853090449435438,1.1934773459874388,0.04066344841610857,0.0
LogGRF,04,07,0.01584893192461114,63.0957344480193,32,6.837491029615237,1.3983268320383617,4.889766021043968,0.05750551223754883,1.8165084811801824,9.69136962655923,0.18743568258938706,0.001636362075805664,0.04838719189157751,0.8117151850310412,0.059611046810374886,0.0001987934112548828
LogGRF,04,08,0.01584893192461114,63.0957344480193,32,4.564203063384296,1.3655679367888474,3.342347854268668,0.0553534984588623,2.447308849802579,16.745474197369486,0.14614747966868696,0.0013915061950683593,0.04697660466694051,1.5339313145440738,0.030624972723047404,0.0002071380615234375
LogGRF,04,09,0.01584893192461114,63.0957344480193,32,9.857963754577549,1.346988300505464,7.31852218083728,0.059655952453613284,3.075244008526753,9.42456429663722,0.3263009208419355,0.001338624954223633,0.05879964206176447,0.7794857958893704,0.07543388522516412,0.0
LogGRF,04,10,0.01584893192461114,63.0957344480193,32,5.246818802481796,1.4353386298496065,3.6554571119092314,0.05431661605834961,2.0309405442596895,152.87243434914757,0.013285197903117019,0.0012785911560058594,0.041967760287519924,13.574566114986817,0.003091646534557446,0.0
LogGRF,05,06,0.01584893192461114,63.0957344480193,32,11.11332922977427,1.5049017223603778,7.38475414350876,0.05650200843811035,3.211759741332219,9.868062463589911,0.325470147071182,0.0015270233154296875,0.05446843270728734,0.8435778688825983,0.06456835191686112,0.0
LogGRF,05,07,0.01584893192461114,63.0957344480193,32,10.242814535967863,1.474853164226032,6.944972411096293,0.05634331703186035,2.853390585943779,15.426469022384385,0.1849671873585201,0.0014254093170166016,0.05103304236048484,1.412969384188202,0.03611758537132425,0.0
LogGRF,05,08,0.01584893192461114,63.0957344480193,32,6.648167954851042,1.3847997298852481,4.800815461887723,0.053778648376464844,2.9689977272514376,9.295815591332872,0.3193907729860345,0.001528453826904297,0.051107504753867675,0.7735740430063928,0.06606672653498706,0.0
LogGRF,05,09,0.01584893192461114,63.0957344480193,32,9.186152580150035,1.4591477540527316,6.295560236881987,0.05434269905090332,3.84107567222387,44.02929666331351,0.08723908768282383,0.0018777847290039062,0.058854498514137814,3.69375933074774,0.01593349572729843,0.0
LogGRF,05,10,0.01584893192461114,63.0957344480193,32,4.213894403072163,1.4885087948780555,2.8309502890222302,0.05547599792480469,2.2187039937860664,10.661716114910806,0.2081000816259895,0.001917266845703125,0.042044438800876195,0.8496655492342586,0.049483516000816755,0.0
LogGRF,06,07,0.01584893192461114,63.0957344480193,32,6.264098874109669,1.4739351492151163,4.249914846962811,0.05531678199768066,2.1587267451802234,16.92978547055618,0.1275105788513754,0.0011679649353027344,0.04399586054049063,1.530980581840308,0.02873704674138036,0.0
LogGRF,06,08,0.01584893192461114,63.0957344480193,32,5.759980319396819,1.4565229386091316,3.9546100969045916,0.07141485214233398,2.565125821033442,22.08172589923873,0.11616509654808618,0.001723337173461914,0.04629544330887445,1.7488870038271727,0.026471374770104604,0.0
LogGRF,06,09,0.01584893192461114,63.0957344480193,32,7.344184834348013,1.610234016466968,4.560942545768577,0.054193115234375,3.0057268675489612,13.331700112372037,0.22545713166467024,0.0013546466827392579,0.05171032906132673,1.183399611762161,0.04369642219531118,0.0
LogGRF,06,10,0.01584893192461114,63.0957344480193,32,7.910007527583649,1.7038468640515894,4.642440406160907,0.06159772872924805,2.753664271554151,9.585115834805311,0.2872854453730326,0.0014317989349365234,0.04671753895969629,0.7161297736803812,0.06523613551158813,0.0
LogGRF,07,08,0.01584893192461114,63.0957344480193,32,4.950553338121566,1.5382551837444312,3.2182913410185265,0.05831222534179688,2.555052214980808,14.359651708315244,0.1779327428604173,0.0013917922973632813,0.044513135378010105,1.2119173006242927,0.03672951558252377,0.0
LogGRF,07,09,0.01584893192461114,63.0957344480193,32,11.40419906689497,1.558339560465996,7.318173366198013,0.05496540069580078,3.337954992688264,9.743402843630937,0.3425861627870818,0.0013949871063232422,0.059667100852508044,0.8335539328005505,0.07158157199503605,0.0
LogGRF,07,10,0.01584893192461114,63.0957344480193,32,7.752674453642699,1.5269103402964301,5.077360634113996,0.059956026077270505,2.4665629693836326,15.2342029358694,0.16190955180044467,0.0011912345886230468,0.04526830449260254,1.2576505846412982,0.03599434138975395,0.0
LogGRF,08,09,0.01584893192461114,63.0957344480193,32,8.097845410119191,1.571403786254449,5.153255631018284,0.05366196632385254,3.0268475874691467,9.253340945256141,0.32710862005153973,0.0013713359832763672,0.05320050273131396,0.7033042453855215,0.0756436536255397,0.00020122528076171875
LogGRF,08,10,0.01584893192461114,63.0957344480193,32,4.116591915862423,1.3926224335442723,2.9560000016555485,0.0524256706237793,2.041848963720662,10.506203503578027,0.1943469839533646,0.0014209747314453125,0.042776547892408714,0.9274320106647318,0.04612364831115637,0.0
LogGRF,09,10,0.01584893192461114,63.0957344480193,32,7.0833471985031355,1.4565761972282019,4.863011775135707,0.06041135787963867,2.3123919165785742,15.954954050583519,0.14493253376019616,0.0015330314636230469,0.04904685808806482,1.3048504507536904,0.03758810679011915,0.0
